"date","total_energy_kwh","mean_energy_kwh","max_energy_kwh","min_energy_kwh"
2007-03-30,23.3732333333333,0.973884722222222,2.5133,0.2958
2007-03-31,58.4918333333333,2.43715972222222,5.16106666666667,0.364866666666666
2007-04-01,46.4325333333333,1.93468888888889,4.24103333333333,0.293
2007-04-02,32.6796333333333,1.36165138888889,3.3631,0.282
2007-04-03,27.3803333333333,1.14084722222222,4.56563333333333,0.282266666666667
2007-04-04,34.1978,1.42490833333333,3.79586666666667,0.269033333333333
2007-04-05,30.7346333333333,1.28060972222222,4.75263333333333,0.266833333333333
2007-04-06,26.6856666666667,1.11190277777778,3.19456666666667,0.3037
2007-04-07,25.8987333333333,1.07911388888889,3.37786666666667,0.2928
2007-04-08,26.8136,1.11723333333333,2.79076666666667,0.259533333333333
2007-04-09,16.682,0.695083333333333,2.41473333333333,0.270366666666667
2007-04-10,12.9560666666667,0.539836111111111,1.8182,0.264033333333333
2007-04-11,14.7913666666667,0.616306944444445,1.57743333333333,0.270866666666667
2007-04-12,8.96176666666667,0.373406944444445,1.01553333333333,0.2677
2007-04-13,9.1837,0.382654166666667,1.06216666666667,0.260166666666666
2007-04-14,9.2378,0.384908333333333,1.15523333333333,0.259166666666667
2007-04-15,12.1027333333333,0.504280555555556,1.78783333333333,0.204533333333333
2007-04-16,15.8731666666667,0.661381944444445,2.90346666666667,0.192833333333333
2007-04-17,20.3955666666667,0.849815277777778,2.72066666666667,0.2472
2007-04-18,16.6374333333333,0.693226388888889,1.81146666666667,0.201933333333333
2007-04-19,17.1443,0.714345833333333,1.49506666666667,0.189466666666667
2007-04-20,13.7096666666667,0.571236111111111,2.88426666666667,0.1757
2007-04-21,27.8942666666667,1.16226111111111,3.54023333333333,0.1792
2007-04-22,37.2285666666667,1.55119027777778,3.34676666666667,0.2243
2007-04-23,17.5761,0.7323375,2.01553333333333,0.163366666666667
2007-04-24,17.2016666666667,0.716736111111111,2.09743333333333,0.218433333333333
2007-04-25,21.0693666666667,0.877890277777778,2.80053333333333,0.178933333333333
2007-04-26,21.2577666666667,0.885740277777778,2.96036666666667,0.170966666666667
2007-04-27,18.2388666666667,0.759952777777778,3.10333333333333,0.1691
2007-04-28,0.378966666666667,0.378966666666667,0.378966666666667,0.378966666666667
2007-04-29,,,,
2007-04-30,7.0137,0.70137,1.9446,0.129166666666667
2007-05-01,27.7309666666667,1.15545694444444,3.45216666666667,0.189433333333333
2007-05-02,16.7247666666667,0.696865277777778,1.80923333333333,0.180566666666667
2007-05-03,18.1706333333333,0.757109722222222,2.35683333333333,0.168866666666667
2007-05-04,16.6354666666667,0.693144444444444,3.15606666666667,0.166766666666667
2007-05-05,26.0508666666667,1.08545277777778,3.23503333333333,0.167666666666667
2007-05-06,35.0350666666667,1.45979444444444,3.02243333333333,0.377666666666667
2007-05-07,27.3944,1.14143333333333,3.40123333333333,0.176666666666667
2007-05-08,29.8215333333333,1.24256388888889,4.71913333333333,0.2559
2007-05-09,27.7622666666667,1.15676111111111,2.89326666666667,0.1813
2007-05-10,11.7980666666667,0.491586111111111,1.9637,0.170466666666667
2007-05-11,16.3192333333333,0.679968055555556,2.17513333333333,0.179
2007-05-12,24.0261,1.0010875,2.9113,0.196733333333333
2007-05-13,27.2456333333333,1.13523472222222,2.67953333333333,0.220266666666667
2007-05-14,24.4630333333333,1.01929305555556,3.56123333333333,0.270466666666667
2007-05-15,15.0732,0.62805,1.36556666666667,0.316433333333334
2007-05-16,28.2157333333333,1.17565555555556,2.8142,0.2627
2007-05-17,20.5302666666667,0.855427777777778,2.25603333333333,0.268533333333333
2007-05-18,27.1921666666667,1.13300694444444,3.98566666666667,0.2643
2007-05-19,23.8240333333333,0.992668055555555,2.62823333333333,0.276133333333333
2007-05-20,32.8054666666667,1.36689444444444,4.09726666666667,0.286833333333333
2007-05-21,18.6677,0.777820833333333,1.787,0.277166666666667
2007-05-22,18.8808666666667,0.786702777777778,2.8976,0.2638
2007-05-23,24.4156,1.01731666666667,2.454,0.267966666666667
2007-05-24,19.2398,0.801658333333333,2.5698,0.2547
2007-05-25,26.9036666666667,1.12098611111111,4.47473333333333,0.2815
2007-05-26,25.2041333333333,1.05017222222222,2.1315,0.2928
2007-05-27,35.8968,1.4957,4.11413333333333,0.286233333333333
2007-05-28,27.2911333333333,1.13713055555556,2.7952,0.2948
2007-05-29,17.689,0.737041666666667,2.48023333333333,0.274966666666667
2007-05-30,26.8311,1.1179625,2.5984,0.2631
2007-05-31,15.6425,0.651770833333333,1.99963333333333,0.251866666666667
2007-06-01,17.4153,0.7256375,1.75253333333333,0.269233333333333
2007-06-02,24.7393666666667,1.03080694444444,3.1521,0.271466666666667
2007-06-03,35.1337666666667,1.46390694444444,3.7925,0.270766666666666
2007-06-04,15.1936333333333,0.633068055555556,1.64726666666667,0.2438
2007-06-05,24.3148666666667,1.01311944444444,2.30873333333333,0.246466666666667
2007-06-06,28.2273,1.1761375,2.544,0.2407
2007-06-07,16.4167,0.684029166666666,1.3164,0.2302
2007-06-08,35.8007666666667,1.49169861111111,4.20056666666667,0.2304
2007-06-09,17.6635666666667,0.735981944444444,1.37283333333333,0.273666666666667
2007-06-10,22.3468666666667,0.931119444444444,2.2255,0.1811
2007-06-11,13.2442333333333,0.551843055555556,1.6075,0.1837
2007-06-12,15.3127666666667,0.638031944444444,2.0773,0.155966666666667
2007-06-13,15.4545333333333,0.643938888888889,1.4244,0.1681
2007-06-14,20.9847333333333,0.874363888888889,3.23296666666667,0.167266666666667
2007-06-15,16.4934,0.687225,1.9974,0.1663
2007-06-16,33.6293666666667,1.40122361111111,3.34083333333333,0.214433333333334
2007-06-17,32.4515,1.35214583333333,3.9889,0.153866666666667
2007-06-18,11.3079,0.4711625,1.41346666666667,0.138733333333333
2007-06-19,14.0393333333333,0.584972222222222,1.7554,0.142
2007-06-20,17.9047666666667,0.746031944444444,3.2391,0.156733333333333
2007-06-21,13.4491,0.560379166666667,2.16686666666667,0.180833333333333
2007-06-22,9.43823333333334,0.393259722222222,1.2185,0.1803
2007-06-23,7.95943333333334,0.331643055555556,1.21666666666667,0.175566666666667
2007-06-24,11.9109333333333,0.496288888888889,1.27233333333333,0.1953
2007-06-25,17.8700333333333,0.744584722222222,3.56833333333333,0.172933333333334
2007-06-26,15.7484666666667,0.656186111111111,3.5618,0.178
2007-06-27,24.6804333333333,1.02835138888889,4.59796666666667,0.1873
2007-06-28,21.5906333333333,0.899609722222222,2.79036666666667,0.22
2007-06-29,21.7366333333333,0.905693055555556,3.11996666666667,0.1766
2007-06-30,22.2552333333333,0.927301388888889,2.88723333333333,0.184333333333333
2007-07-01,17.1110666666667,0.712961111111111,2.49373333333333,0.243233333333333
2007-07-02,16.1172,0.67155,3.10566666666667,0.163833333333334
2007-07-03,17.6652,0.73605,3.94863333333333,0.2297
2007-07-04,16.7235,0.6968125,2.78786666666667,0.2023
2007-07-05,17.6215,0.734229166666667,2.70363333333333,0.178433333333333
2007-07-06,17.8254,0.742725,4.27223333333333,0.1764
2007-07-07,22.6367666666667,0.943198611111111,2.52583333333333,0.187533333333333
2007-07-08,18.1513333333333,0.756305555555556,2.09806666666667,0.2113
2007-07-09,19.6693,0.819554166666666,2.6201,0.191133333333333
2007-07-10,15.1387333333333,0.630780555555556,3.25283333333334,0.2003
2007-07-11,12.0392,0.501633333333333,1.80096666666667,0.186366666666667
2007-07-12,17.8263666666667,0.742765277777778,2.85886666666667,0.1828
2007-07-13,13.2397,0.551654166666667,1.737,0.204733333333333
2007-07-14,21.4695,0.8945625,3.7519,0.1834
2007-07-15,15.5482166666667,0.647842361111111,1.82046666666667,0.1256
2007-07-16,14.2279,0.592829166666667,1.37506666666667,0.205533333333333
2007-07-17,11.9938666666667,0.499744444444445,2.01486666666667,0.1949
2007-07-18,12.6180333333333,0.525751388888889,2.1119,0.179066666666667
2007-07-19,11.2981,0.470754166666667,1.505,0.188233333333333
2007-07-20,18.5070333333333,0.771126388888889,2.81283333333333,0.196666666666667
2007-07-21,17.6708,0.736283333333333,1.84963333333333,0.184966666666667
2007-07-22,22.9295666666667,0.955398611111111,3.03323333333333,0.182266666666667
2007-07-23,16.5169666666667,0.688206944444444,2.70186666666667,0.183666666666667
2007-07-24,13.7547333333333,0.573113888888889,1.45566666666667,0.167366666666667
2007-07-25,7.876,0.328166666666667,0.940733333333333,0.1769
2007-07-26,15.4083333333333,0.642013888888889,2.47306666666667,0.179466666666667
2007-07-27,20.0419,0.835079166666666,2.2491,0.170566666666667
2007-07-28,27.0310333333333,1.12629305555556,2.98906666666667,0.1767
2007-07-29,5.35193333333333,0.222997222222222,0.732933333333333,0.159766666666667
2007-07-30,7.78026666666666,0.324177777777778,1.19143333333333,0.148166666666667
2007-07-31,13.5388666666667,0.564119444444445,2.0913,0.152233333333333
2007-08-01,17.6723,0.736345833333333,2.14806666666667,0.162333333333333
2007-08-02,16.9902666666667,0.707927777777778,1.99753333333333,0.1641
2007-08-03,17.7227333333333,0.738447222222222,1.7135,0.160666666666667
2007-08-04,19.0831666666667,0.795131944444444,2.206,0.157533333333333
2007-08-05,13.1183,0.546595833333334,1.80416666666667,0.175666666666667
2007-08-06,18.162,0.75675,2.2215,0.1779
2007-08-07,24.7263333333333,1.03026388888889,2.13696666666667,0.154766666666667
2007-08-08,18.7580333333333,0.781584722222222,2.66113333333333,0.166666666666667
2007-08-09,17.8613333333333,0.744222222222222,2.7738,0.146966666666667
2007-08-10,17.1335,0.713895833333333,2.31953333333333,0.1461
2007-08-11,18.1941666666667,0.758090277777778,2.6036,0.153833333333333
2007-08-12,20.6984,0.862433333333333,4.6344,0.155633333333333
2007-08-13,19.2168666666667,0.800702777777778,1.98243333333333,0.1604
2007-08-14,15.6865,0.653604166666667,2.3496,0.151066666666667
2007-08-15,19.8643333333333,0.827680555555555,2.82706666666667,0.158666666666667
2007-08-16,15.9749333333333,0.665622222222222,1.98253333333333,0.151466666666667
2007-08-17,16.8315333333333,0.701313888888889,3.14446666666667,0.153666666666667
2007-08-18,5.79933333333333,0.241638888888889,0.933533333333334,0.148933333333333
2007-08-19,23.7049,0.987704166666667,3.69613333333333,0.147966666666667
2007-08-20,22.3140333333333,0.929751388888889,2.18876666666667,0.1659
2007-08-21,10.7092666666667,0.446219444444444,1.7089,0.169166666666667
2007-08-22,20.1634666666667,0.840144444444444,3.23913333333333,0.165533333333333
2007-08-23,18.5385333333333,0.772438888888889,2.4528,0.175433333333333
2007-08-24,27.6035666666667,1.15014861111111,2.8103,0.1659
2007-08-25,19.1813333333333,0.799222222222222,3.5055,0.171866666666667
2007-08-26,21.9151,0.913129166666666,3.7632,0.181866666666667
2007-08-27,20.1955,0.841479166666667,2.99443333333333,0.231
2007-08-28,16.6167333333333,0.692363888888889,2.2551,0.1738
2007-08-29,12.4665333333333,0.519438888888889,1.8076,0.1762
2007-08-30,20.0409666666667,0.835040277777778,3.06203333333333,0.1605
2007-08-31,21.3303666666667,0.888765277777778,2.72733333333333,0.166666666666667
2007-09-01,28.3581,1.1815875,3.15846666666667,0.1958
2007-09-02,27.7078,1.15449166666667,2.9593,0.157333333333333
2007-09-03,17.3153666666667,0.721473611111111,2.61536666666667,0.187233333333333
2007-09-04,26.4157333333333,1.10065555555556,3.2361,0.171933333333333
2007-09-05,20.6095333333333,0.858730555555555,3.1208,0.173966666666667
2007-09-06,15.0245666666667,0.626023611111111,2.64613333333333,0.181866666666667
2007-09-07,22.2749333333333,0.928122222222222,2.6643,0.151666666666667
2007-09-08,24.4958666666667,1.02066111111111,2.87113333333333,0.168466666666667
2007-09-09,27.9917,1.16632083333333,3.10953333333333,0.1654
2007-09-10,18.6229333333333,0.775955555555556,3.53953333333333,0.1682
2007-09-11,16.3928666666667,0.683036111111111,3.3426,0.1571
2007-09-12,21.4627333333333,0.894280555555555,3.3821,0.172833333333333
2007-09-13,19.1063666666667,0.796098611111111,3.60033333333334,0.1619
2007-09-14,18.9245,0.788520833333333,2.24976666666667,0.176433333333333
2007-09-15,18.2552,0.760633333333333,1.82106666666667,0.210933333333333
2007-09-16,27.5370666666667,1.14737777777778,3.81396666666667,0.1669
2007-09-17,24.3531,1.0147125,5.73576666666667,0.161433333333333
2007-09-18,19.4586666666667,0.810777777777778,2.29913333333333,0.1635
2007-09-19,21.6447333333333,0.901863888888889,2.96223333333333,0.1563
2007-09-20,20.9255333333333,0.871897222222222,2.68523333333333,0.148666666666667
2007-09-21,20.6463333333333,0.860263888888889,3.53376666666667,0.150933333333333
2007-09-22,19.6028666666667,0.816786111111111,2.68773333333333,0.173866666666667
2007-09-23,23.6328333333333,0.984701388888889,3.28526666666667,0.199633333333333
2007-09-24,22.5755,0.940645833333333,3.47576666666667,0.159866666666667
2007-09-25,29.4057,1.2252375,3.3475,0.161333333333333
2007-09-26,30.3710666666667,1.26546111111111,4.82186666666667,0.255366666666667
2007-09-27,23.21,0.967083333333333,3.02066666666667,0.2571
2007-09-28,28.0083,1.1670125,3.5643,0.253933333333333
2007-09-29,38.2753666666667,1.59480694444444,3.49076666666667,0.265666666666667
2007-09-30,25.2715,1.05297916666667,2.8233,0.260333333333333
2007-10-01,28.6820333333333,1.19508472222222,3.3244,0.250933333333333
2007-10-02,36.6477333333333,1.52698888888889,2.77996666666667,0.2761
2007-10-03,21.3409,0.889204166666667,2.7942,0.268966666666667
2007-10-04,25.3076333333333,1.05448472222222,3.39463333333333,0.283133333333333
2007-10-05,23.2348666666667,0.968119444444444,1.99466666666667,0.273933333333333
2007-10-06,29.2706666666667,1.21961111111111,2.66183333333333,0.2595
2007-10-07,35.1019,1.46257916666667,4.0393,0.317966666666667
2007-10-08,18.2540333333333,0.760584722222222,2.68903333333333,0.305166666666667
2007-10-09,28.1309666666667,1.17212361111111,3.96733333333333,0.273066666666667
2007-10-10,19.4495333333333,0.810397222222222,3.18873333333333,0.282333333333333
2007-10-11,28.8741,1.2030875,4.31836666666667,0.307733333333333
2007-10-12,31.9084,1.32951666666667,3.562,0.291633333333333
2007-10-13,32.1121333333333,1.33800555555556,5.0948,0.286266666666667
2007-10-14,34.3542,1.431425,4.1698,0.273066666666667
2007-10-15,21.1055,0.879395833333333,3.0245,0.279166666666667
2007-10-16,32.7407,1.36419583333333,3.60346666666667,0.264266666666667
2007-10-17,26.2821666666667,1.09509027777778,3.0821,0.2906
2007-10-18,25.3088333333333,1.05453472222222,3.40176666666667,0.304066666666667
2007-10-19,34.7608,1.44836666666667,4.32846666666667,0.276366666666667
2007-10-20,27.6707666666667,1.15294861111111,2.504,0.284166666666667
2007-10-21,32.3656666666667,1.34856944444444,3.74083333333333,0.288466666666667
2007-10-22,27.5482666666667,1.14784444444444,2.42333333333333,0.2952
2007-10-23,32.5774666666667,1.35739444444444,4.50836666666667,0.266066666666667
2007-10-24,31.0939333333333,1.29558055555556,3.7766,0.285633333333333
2007-10-25,30.8986333333333,1.28744305555556,4.80096666666666,0.270766666666667
2007-10-26,23.9594666666667,0.998311111111111,2.7048,0.459833333333333
2007-10-27,29.7614666666667,1.24006111111111,4.33676666666667,0.260766666666667
2007-10-28,8.53596666666666,0.355665277777778,0.918266666666666,0.2464
2007-10-29,9.09046666666667,0.378769444444444,1.2306,0.2458
2007-10-30,13.5168,0.5632,3.35703333333333,0.2426
2007-10-31,21.3868333333333,0.891118055555556,3.67363333333333,0.241166666666667
2007-11-01,8.27026666666666,0.344594444444444,1.2346,0.237466666666666
2007-11-02,24.0600333333333,1.00250138888889,3.0781,0.241966666666667
2007-11-03,8.20916666666667,0.342048611111111,0.903066666666667,0.230733333333333
2007-11-04,24.7614333333333,1.03172638888889,4.84356666666667,0.259533333333333
2007-11-05,25.0098666666667,1.04207777777778,2.24376666666667,0.280633333333333
2007-11-06,34.7063,1.44609583333333,3.21403333333333,0.289666666666667
2007-11-07,30.7459666666667,1.28108194444444,4.48336666666666,0.267333333333333
2007-11-08,25.0176666666667,1.04240277777778,3.3366,0.2739
2007-11-09,36.1871,1.50779583333333,3.8873,0.282133333333333
2007-11-10,43.5266666666667,1.81361111111111,4.19123333333333,0.265033333333333
2007-11-11,31.4520666666667,1.31050277777778,3.7612,0.3302
2007-11-12,35.9357666666667,1.49732361111111,4.75983333333334,0.3069
2007-11-13,36.9066333333333,1.53777638888889,4.63866666666667,0.291866666666667
2007-11-14,34.1332333333333,1.42221805555556,2.6945,0.277566666666667
2007-11-15,24.8664666666667,1.03610277777778,3.09373333333333,0.2652
2007-11-16,38.4959,1.60399583333333,3.7717,0.275066666666667
2007-11-17,43.5015666666667,1.81256527777778,4.91236666666667,0.2612
2007-11-18,36.3976333333333,1.51656805555556,4.21636666666667,0.3023
2007-11-19,28.7275666666667,1.19698194444444,3.81583333333333,0.2661
2007-11-20,34.9309333333333,1.45545555555556,3.35863333333333,0.282466666666666
2007-11-21,29.1972666666667,1.21655277777778,3.08053333333333,0.293766666666667
2007-11-22,32.2063,1.34192916666667,4.58306666666667,0.2617
2007-11-23,42.0436333333333,1.75181805555556,4.40163333333333,0.2728
2007-11-24,31.6509,1.3187875,3.77996666666667,0.293933333333333
2007-11-25,23.2599666666667,0.969165277777778,3.75123333333333,0.268033333333333
2007-11-26,26.1619333333333,1.09008055555556,3.27076666666667,0.267433333333333
2007-11-27,46.6835333333333,1.94514722222222,4.31096666666667,0.284333333333333
2007-11-28,27.4156666666667,1.14231944444444,2.79496666666667,0.3238
2007-11-29,28.6538333333333,1.19390972222222,3.17903333333333,0.2819
2007-11-30,38.8621333333333,1.61925555555556,4.56323333333333,0.357333333333333
2007-12-01,52.2490333333333,2.17704305555556,5.13956666666667,0.268933333333333
2007-12-02,49.1031333333333,2.04596388888889,4.41016666666667,0.2464
2007-12-03,29.3676666666667,1.22365277777778,3.16173333333333,0.288
2007-12-04,34.4606,1.43585833333333,5.06606666666667,0.279133333333333
2007-12-05,35.8853333333333,1.49522222222222,4.28263333333333,0.462666666666667
2007-12-06,41.4655666666667,1.72773194444444,4.73903333333333,0.269666666666667
2007-12-07,29.4836,1.22848333333333,3.49486666666667,0.290633333333333
2007-12-08,36.8900666666667,1.53708611111111,5.21293333333334,0.2704
2007-12-09,37.9097333333333,1.57957222222222,4.8082,0.280966666666667
2007-12-10,29.3125666666667,1.22135694444444,3.21626666666667,0.284933333333333
2007-12-11,38.4184,1.60076666666667,3.24006666666667,0.262466666666667
2007-12-12,26.4677,1.10282083333333,2.9594,0.2684
2007-12-13,30.7957666666667,1.28315694444444,4.14263333333333,0.2578
2007-12-14,32.9134666666667,1.37139444444444,4.4303,0.2805
2007-12-15,45.6146,1.90060833333333,4.33306666666667,0.278633333333333
2007-12-16,46.0369666666667,1.91820694444444,4.56163333333333,0.2738
2007-12-17,29.9511,1.2479625,4.011,0.259433333333333
2007-12-18,43.7199,1.8216625,4.51456666666667,0.270966666666667
2007-12-19,36.6008666666667,1.52503611111111,3.6346,0.2647
2007-12-20,32.4959666666667,1.35399861111111,2.9681,0.275933333333333
2007-12-21,33.0429333333333,1.37678888888889,3.12243333333333,0.2624
2007-12-22,43.5210666666667,1.81337777777778,4.9255,0.270333333333333
2007-12-23,40.1508,1.67295,6.488,0.345166666666667
2007-12-24,37.6308,1.56795,3.99476666666667,0.2711
2007-12-25,44.9161333333333,1.87150555555556,4.59743333333333,0.277266666666666
2007-12-26,43.0046666666667,1.79186111111111,3.98106666666667,0.372933333333333
2007-12-27,42.2033,1.75847083333333,5.1752,0.2858
2007-12-28,51.8842,2.16184166666667,6.33366666666667,0.294033333333333
2007-12-29,54.9826,2.29094166666667,5.2267,0.8135
2007-12-30,42.6486,1.777025,4.94196666666667,0.2791
2007-12-31,36.9423666666667,1.53926527777778,3.82316666666667,0.2886
2008-01-01,45.9956333333333,1.91648472222222,3.00723333333333,0.395866666666667
2008-01-02,27.4017666666667,1.14174027777778,2.26323333333333,0.325566666666667
2008-01-03,25.1684666666667,1.04868611111111,2.56743333333333,0.336266666666666
2008-01-04,38.1975333333333,1.59156388888889,3.81396666666667,0.267433333333333
2008-01-05,36.3874666666667,1.51614444444444,3.6183,0.2802
2008-01-06,30.4197333333333,1.26748888888889,3.629,0.273433333333333
2008-01-07,28.2635666666667,1.17764861111111,3.39926666666667,0.2741
2008-01-08,34.0591666666667,1.41913194444444,4.36503333333333,0.270366666666667
2008-01-09,29.8073333333333,1.24197222222222,3.1422,0.261033333333334
